Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Rndrng_Prvdrs,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
National,,National,J7799,"Noc drugs, other than inhalation drugs, administered through dme",N,O,33,121,495.0,416,556.21072727,472.37030303,375.83341414,379.84622222
National,,National,J7999,"Compounded drug, not otherwise classified",N,F,15,24,28.0,26,891.79035714,121.31821429,96.66,96.66
National,,National,J7999,"Compounded drug, not otherwise classified",N,O,2525,84540,344997.3,305648,396.85437651,116.13168051,90.706230715,90.908865084
National,,National,J9000,"Injection, doxorubicin hydrochloride, 10 mg",Y,O,3330,5664,182091.0,21878,27.714789858,2.4523509674,1.9505878929,1.9640982256
National,,National,J9017,"Injection, arsenic trioxide, 1 mg",Y,O,190,47,30383.0,1928,133.83138828,14.803758681,11.793311391,11.991738143
National,,National,J9022,"Injection, atezolizumab, 10 mg",Y,O,3283,4725,3750631.0,31151,200.89788729,79.416105058,63.264464273,63.708041647
National,,National,J9023,"Injection, avelumab, 10 mg",Y,O,1115,618,540489.0,6745,217.55199797,87.662677945,69.829938297,70.343747606
National,,National,J9025,"Injection, azacitidine, 1 mg",Y,O,3574,3574,16817381.5,93347,8.7083406522,0.432929341,0.3421607763,0.3446495776
National,,National,J9029,"Injection, nadofaragene firadenovec-vncg, per therapeutic dose",N,O,12,17,21.0,17,81545.618571,53834.171429,42892.266667,42892.266667
National,,National,J9030,"Bcg live intravesical instillation, 1 mg",Y,O,5736,19428,4951248.3,109562,8.6600742968,2.8235484373,2.1932121481,2.2081747587
National,,National,J9032,"Injection, belinostat, 10 mg",Y,O,75,23,75050.0,394,124.97444237,46.608210526,37.134855829,37.134858761
National,,National,J9033,"Injection, bendamustine hcl (treanda), 1 mg",Y,O,622,637,686050.0,4082,46.761314496,12.73337525,10.141550747,10.234580235
National,,National,J9034,"Injection, bendamustine hcl (bendeka), 1 mg",Y,O,1914,1763,1797514.0,11614,58.092074365,16.198814279,12.903478131,12.964302654
National,,National,J9035,"Injection, bevacizumab, 10 mg",Y,F,49,936,3672.0,3236,370.56253813,69.013434096,52.425059913,54.10329793
National,,National,J9035,"Injection, bevacizumab, 10 mg",Y,O,4653,118354,1209147.9,415410,166.55055848,68.686377506,53.978630125,54.339442784
National,,National,J9036,"Injection, bendamustine hydrochloride, (belrapzo/bendamustine), 1 mg",Y,O,414,370,325700.0,2118,54.371052687,16.255520295,12.945573933,12.972015781
National,,National,J9037,"Injection, belantamab mafodotin-blmf, 0.5 mg",Y,O,37,36,14327.0,76,99.742644657,34.640132617,27.610391568,35.002789139
National,,National,J9039,"Injection, blinatumomab, 1 microgram",Y,O,101,31,44224.0,280,301.21229016,123.86741769,99.02490028,97.307748508
National,,National,J9040,"Injection, bleomycin sulfate, 15 units",Y,O,682,996,2738.6,2101,134.18460527,23.335145695,17.885642299,18.123866209
National,,National,J9041,"Injection, bortezomib, 0.1 mg",Y,O,4157,6688,3407731.2,98583,95.008114419,5.0362984704,3.9653914018,4.0007529232
National,,National,J9042,"Injection, brentuximab vedotin, 1 mg",Y,O,820,539,312999.0,2492,462.78392631,213.23334707,170.28603139,168.89211886
National,,National,J9043,"Injection, cabazitaxel, 1 mg",Y,O,1060,941,244301.0,4130,457.34004801,198.42455536,158.09829035,158.74459044
National,,National,J9045,"Injection, carboplatin, 50 mg",Y,O,4816,24168,679384.0,99080,112.45793525,2.4461645991,1.9442042792,1.9593363253
National,,National,J9046,"Injection, bortezomib, (dr. reddy's), not therapeutically equivalent to j9041, 0.1 mg",Y,O,46,70,12929.0,379,53.000290819,22.088857607,17.598021502,17.604041302
National,,National,J9047,"Injection, carfilzomib, 1 mg",Y,O,2870,2476,3648789.6,39820,105.15442895,44.828640522,35.744674176,35.758030534
National,,National,J9048,"Injection, bortezomib (fresenius kabi), not therapeutically equivalent to j9041, 0.1 mg",Y,O,60,78,9626.0,283,49.376248701,4.1400062331,3.202121338,3.3039362144
National,,National,J9049,"Injection, bortezomib (hospira), not therapeutically equivalent to j9041, 0.1 mg",Y,O,165,221,53492.0,2080,108.3548955,4.8563370224,3.8300512226,3.8300609437
National,,National,J9055,"Injection, cetuximab, 10 mg",Y,O,1693,1308,784115.0,12867,167.29443929,68.483712045,54.554325411,55.115137958
National,,National,J9056,"Injection, bendamustine hydrochloride (vivimusta), 1 mg",Y,O,104,86,58289.0,375,118.53312769,32.669246513,26.029151984,26.029153013
National,,National,J9057,"Injection, copanlisib, 1 mg",N,O,44,25,18371.0,307,185.99092428,70.686725818,56.306489032,66.555734582
National,,National,J9058,"Injection, bendamustine hydrochloride (apotex), 1 mg",Y,O,20,18,6071.0,37,76.680536979,32.529074288,25.917473233,25.917473233
National,,National,J9060,"Injection, cisplatin, powder or solution, 10 mg",Y,O,3553,7237,242618.9,32288,35.295973191,2.120603094,1.6867816976,1.7034005183
National,,National,J9061,"Injection, amivantamab-vmjw, 2 mg",Y,O,242,101,469709.0,995,50.929865449,18.975313226,15.128384574,15.095906402
National,,National,J9063,"Injection, mirvetuximab soravtansine-gynx, 1 mg",Y,O,386,264,382749.0,1039,171.25129382,64.446723858,51.347248928,51.416017834
National,,National,J9065,"Injection, cladribine, per 1 mg",Y,O,307,133,10635.0,708,83.674153268,18.972173014,15.069075693,15.15783733
National,,National,J9070,"Cyclophosphamide, 100 mg",Y,O,3738,8089,352510.6,32676,133.729216,19.292362613,15.346304452,15.469493229
National,,National,J9071,"Injection, cyclophosphamide, (auromedics), 5 mg",Y,O,208,311,205280.0,882,11.034981343,3.4139382794,2.7194257599,2.7346783418
National,,National,J9100,"Injection, cytarabine, 100 mg",Y,F,14,11,24.0,24,0.1179166667,0.05125,0.0429166667,0.0429166667
National,,National,J9100,"Injection, cytarabine, 100 mg",Y,O,228,100,7568.0,877,7.1556818182,0.9055087209,0.7179664376,0.7429571882
National,,National,J9119,"Injection, cemiplimab-rwlc, 1 mg",Y,O,1997,2187,4951943.0,14361,69.239986936,26.324326762,20.969709542,21.068239091
National,,National,J9130,"Dacarbazine, 100 mg",Y,O,707,400,19497.0,2539,30.435490075,3.7941555111,3.0099174232,3.0371154537
National,,National,J9144,"Injection, daratumumab, 10 mg and hyaluronidase-fihj",Y,O,3911,8689,16249735.0,91047,120.66110251,47.218743384,37.61379202,37.868050157
National,,National,J9145,"Injection, daratumumab, 10 mg",Y,O,1857,1794,2056965.0,16859,137.64717537,58.933301938,46.946126371,47.540433897
National,,National,J9150,"Injection, daunorubicin, 10 mg",Y,O,5,17,54.0,21,173.62962963,40.975925926,31.128148148,31.128148148
National,,National,J9153,"Injection, liposomal, 1 mg daunorubicin and 2.27 mg cytarabine",Y,O,64,34,10325.0,114,500.83881937,217.36661404,173.18640969,173.18640969
National,,National,J9155,"Injection, degarelix, 1 mg",Y,O,3131,7765,2820045.0,24408,10.504631894,4.0321352603,3.17167603,3.1947826896
National,,National,J9171,"Injection, docetaxel, 1 mg",Y,O,4387,9562,4340503.7,41044,27.612987076,0.6674327106,0.5282641045,0.5348108331
National,,National,J9173,"Injection, durvalumab, 10 mg",Y,O,3139,4862,3464120.0,29797,189.11673452,76.882457562,61.249744844,61.752541705
National,,National,J9176,"Injection, elotuzumab, 1 mg",Y,O,890,535,5385781.7,5133,16.232168019,6.9536574217,5.5399066397,5.5624215515
National,,National,J9177,"Injection, enfortumab vedotin-ejfv, 0.25 mg",Y,O,1558,1132,3114236.0,9541,80.342319956,33.316203226,26.692396167,26.05935388
National,,National,J9178,"Injection, epirubicin hcl, 2 mg",Y,O,27,24,4273.0,68,17.899216007,1.3042241985,1.0393330213,1.077940557
National,,National,J9179,"Injection, eribulin mesylate, 0.1 mg",Y,O,776,473,93066.0,3731,299.30188877,125.41244622,99.852334365,100.34365246
National,,National,J9181,"Injection, etoposide, 10 mg",Y,O,3341,3871,583173.6,35007,10.80581705,0.7917156744,0.6288432467,0.633269493
National,,National,J9185,"Injection, fludarabine phosphate, 50 mg",Y,O,161,167,837.0,562,1027.6418638,301.7272043,240.19899642,240.95598566
National,,National,J9190,"Injection, fluorouracil, 500 mg",Y,F,6,18,41.0,31,4.9995121951,0.5985365854,0.0865853659,0.0865853659
National,,National,J9190,"Injection, fluorouracil, 500 mg",Y,O,6984,28666,1073728.7,144321,13.145076945,2.3271098277,1.8462103416,1.8649005564
National,,National,J9196,"Injection, gemcitabine hydrochloride (accord), not therapeutically equivalent to j9201, 200 mg",Y,O,811,1515,58011.0,7112,38.000426643,3.7019975522,2.9474646188,2.9655348124
National,,National,J9198,"Injection, gemcitabine hydrochloride, (infugem), 100 mg",Y,F,2,16,300.0,16,29.5855,29.053133333,23.800666667,22.627966667
National,,National,J9198,"Injection, gemcitabine hydrochloride, (infugem), 100 mg",Y,O,19,29,847.5,99,72.47879646,29.42379941,23.24080236,23.198501475
National,,National,J9201,"Injection, gemcitabine hydrochloride, not otherwise specified, 200 mg",Y,F,15,35,343.0,43,101.11667638,3.502244898,2.6279591837,2.6279591837
National,,National,J9201,"Injection, gemcitabine hydrochloride, not otherwise specified, 200 mg",Y,O,6041,14385,693975.7,89080,145.07392185,3.516296781,2.7696531449,2.7924721139
National,,National,J9202,"Goserelin acetate implant, per 3.6 mg",Y,O,882,851,6517.0,3559,1665.8894921,561.93755102,444.41675618,456.56347246
National,,National,J9203,"Injection, gemtuzumab ozogamicin, 0.1 mg",Y,O,34,22,3150.0,60,466.88871429,215.70555873,171.86294603,171.86297778
National,,National,J9204,"Injection, mogamulizumab-kpkc, 1 mg",Y,O,219,91,80999.0,945,524.11599785,217.06140668,172.92947728,172.92948234
National,,National,J9205,"Injection, irinotecan liposome, 1 mg",Y,O,903,655,430028.0,3585,137.90190641,59.408109123,47.329018296,47.506564689
National,,National,J9206,"Injection, irinotecan, 20 mg",Y,O,3760,7173,653244.0,47495,107.0253859,2.3398399067,1.8574772367,1.878585429
National,,National,J9207,"Injection, ixabepilone, 1 mg",Y,O,49,32,7185.0,134,247.66384134,119.63006263,95.305621434,96.544122477
National,,National,J9208,"Injection, ifosfamide, 1 gram",Y,O,205,89,2321.0,604,143.80616545,25.292968548,20.152231797,20.152231797
National,,National,J9209,"Injection, mesna, 200 mg",Y,O,267,133,9074.5,758,34.497531544,1.6325792055,1.300809962,1.302530167
National,,National,J9214,"Injection, interferon, alfa-2b, recombinant, 1 million units",Y,O,13,11,270.0,72,66.375074074,31.937296296,25.254777778,25.254777778
National,,National,J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",Y,F,15,35,126.0,41,1377.1269841,167.55960317,132.83253968,132.83253968
National,,National,J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",Y,O,11985,93977,776596.0,208351,1015.9027967,169.38666222,132.79604496,133.88286539
National,,National,J9223,"Injection, lurbinectedin, 0.1 mg",Y,O,850,684,195511.0,2682,473.44272558,186.93486612,148.94314228,149.69087489
National,,National,J9227,"Injection, isatuximab-irfc, 10 mg",Y,O,743,449,360765.5,4795,174.95304299,70.068557609,55.827773415,56.586832083
National,,National,J9228,"Injection, ipilimumab, 1 mg",Y,O,2160,3039,1042379.0,8339,358.14116577,160.73809745,128.06927436,128.81296631
National,,National,J9229,"Injection, inotuzumab ozogamicin, 0.1 mg",Y,O,70,33,1567.0,124,5337.0681557,2157.6108424,1718.9849968,1718.9850032
National,,National,J9245,"Injection, melphalan hydrochloride, not otherwise specified, 50 mg",Y,O,10,13,97.0,18,4006.3505155,189.62051546,151.08,151.08
National,,National,J9250,"Methotrexate sodium, 5 mg",Y,F,22,14,34.0,34,0.01,0.01,0.01,0.01
National,,National,J9250,"Methotrexate sodium, 5 mg",Y,O,802,2221,91146.5,23722,5.2121140143,0.2378411678,0.1841605547,0.184804902
National,,National,J9259,"Injection, paclitaxel protein-bound particles (american regent) not therapeutically equivalent to j9264, 1 mg",Y,O,211,230,219246.0,959,44.831929431,15.93013738,12.692189185,12.692190097
National,,National,J9260,"Methotrexate sodium, 50 mg",Y,F,33,36,93.0,93,0.6225806452,0.0790322581,0.0648387097,0.0651612903
National,,National,J9260,"Methotrexate sodium, 50 mg",Y,O,1122,2925,20786.2,14952,19.918351118,2.3146688668,1.7735021312,1.7781374181
National,,National,J9263,"Injection, oxaliplatin, 0.5 mg",Y,O,4125,12455,20971094.0,64801,13.842883233,0.0702051514,0.0556743725,0.0561161497
National,,National,J9264,"Injection, paclitaxel protein-bound particles, 1 mg",Y,O,3409,5416,8740919.0,40212,33.970217422,12.223743267,9.7363595876,9.810264288
National,,National,J9267,"Injection, paclitaxel, 1 mg",Y,O,4567,16433,15037291.0,94974,3.3142345021,0.1285959792,0.1021563246,0.1028862832
National,,National,J9268,"Injection, pentostatin, 10 mg",Y,O,24,12,88.0,84,5200.1964773,2197.5119318,1781.7071591,1633.97375
National,,National,J9271,"Injection, pembrolizumab, 1 mg",Y,O,5120,26763,37378639.0,171460,129.41072639,53.438451691,42.57148126,42.869708569
National,,National,J9272,"Injection, dostarlimab-gxly, 10 mg",Y,O,251,171,41465.0,707,568.75024888,222.28135488,177.09103702,177.09103702
National,,National,J9273,"Injection, tisotumab vedotin-tftv, 1 mg",Y,O,58,35,19830.0,162,434.13525719,147.88757186,117.810824,130.0424115
National,,National,J9274,"Injection, tebentafusp-tebn, 1 microgram",Y,O,174,51,100188.0,1021,638.23791821,198.26075308,157.95337066,157.95337066
National,,National,J9280,"Injection, mitomycin, 5 mg",Y,F,141,1143,4187.0,1283,217.62901123,54.524351564,43.423978983,47.776472415
National,,National,J9280,"Injection, mitomycin, 5 mg",Y,O,1630,2223,44258.0,6570,230.1359126,55.407408604,43.767589588,44.024277193
National,,National,J9281,"Mitomycin pyelocalyceal instillation, 1 mg",Y,F,33,48,13246.0,175,496.12912728,285.17669183,227.21837687,227.80438019
National,,National,J9281,"Mitomycin pyelocalyceal instillation, 1 mg",Y,O,147,153,59801.0,808,623.48600291,286.59025033,228.3378104,228.37074363
National,,National,J9293,"Injection, mitoxantrone hydrochloride, per 5 mg",Y,O,55,39,707.0,148,281.24277228,44.118458274,35.00834512,35.033437058
National,,National,J9297,"Injection, pemetrexed (sandoz), not therapeutically equivalent to j9305, 10 mg",Y,O,39,27,5867.0,85,97.968796659,3.608108062,2.8573495824,2.8573495824
National,,National,J9298,"Injection, nivolumab and relatlimab-rmbw, 3 mg/1 mg",Y,O,883,713,519744.0,3307,460.60796554,177.77879098,141.63920084,142.16415468
National,,National,J9299,"Injection, nivolumab, 1 mg",Y,O,4151,10670,25078428.0,77630,72.007921607,29.286981933,23.330600957,23.525085427
National,,National,J9301,"Injection, obinutuzumab, 10 mg",Y,O,2023,2016,1031384.5,11299,165.48395019,66.800824271,53.217822616,53.695014914
National,,National,J9303,"Injection, panitumumab, 10 mg",Y,O,1391,999,331893.0,7421,327.62377745,141.12063285,112.58759082,114.2357724
National,,National,J9304,"Injection, pemetrexed (pemfexy), 10 mg",Y,O,1147,1832,585274.0,6944,201.03906109,68.332551848,54.443348978,54.9197596
National,,National,J9305,"Injection, pemetrexed, not otherwise specified, 10 mg",Y,O,2907,4694,1716940.5,20101,151.29726896,14.874177527,11.842256392,11.933664725
National,,National,J9306,"Injection, pertuzumab, 1 mg",Y,O,2459,2367,7670311.0,17467,34.06956965,14.3771743,11.453735858,11.655228753
National,,National,J9307,"Injection, pralatrexate, 1 mg",Y,O,118,44,27193.0,578,751.6603203,329.42552127,262.52537822,262.17532269
National,,National,J9308,"Injection, ramucirumab, 5 mg",Y,O,1407,1226,802825.0,6151,153.43887829,65.601208968,52.270430206,52.983365889
National,,National,J9309,"Injection, polatuzumab vedotin-piiq, 1 mg",Y,O,867,705,356459.0,2467,284.85379516,116.91455284,93.14889286,93.370571538
National,,National,J9311,"Injection, rituximab 10 mg and hyaluronidase",Y,O,762,870,460134.7,3284,109.47795611,36.471156337,29.026006645,29.096584478
National,,National,J9312,"Injection, rituximab, 10 mg",Y,O,4421,12859,3399795.7,38770,185.26417687,77.830030257,61.985254693,62.786073934
National,,National,J9314,"Injection, pemetrexed (teva) not therapeutically equivalent to j9305, 10 mg",Y,O,12,14,1677.0,22,115.7978712,19.573667263,15.595283244,15.595283244
National,,National,J9316,"Injection, pertuzumab, trastuzumab, and hyaluronidase-zzxf, per 10 mg",Y,O,951,763,596470.0,4836,196.71996281,66.181308934,52.720285748,53.455515231
National,,National,J9317,"Injection, sacituzumab govitecan-hziy, 2.5 mg",Y,O,1595,1157,2739562.8,10413,80.988488382,32.115818926,25.588187933,25.775590561
National,,National,J9319,"Injection, romidepsin, lyophilized, 0.1 mg",Y,O,263,117,306877.0,1176,86.614775822,30.188354096,24.053054449,24.466494035
National,,National,J9322,"Injection, pemetrexed (bluepoint) not therapeutically equivalent to j9305, 10 mg",N,O,12,18,1732.0,34,57.167401848,19.013071594,15.148620092,15.148625866
National,,National,J9325,"Injection, talimogene laherparepvec, per 1 million plaque forming units",Y,O,69,81,79305.0,419,163.09975298,62.685891306,50.030683942,49.584901835
National,,National,J9330,"Injection, temsirolimus, 1 mg",Y,O,138,72,20236.0,808,196.70274363,31.367630955,24.953164163,25.224319035
National,,National,J9331,"Injection, sirolimus protein-bound particles, 1 mg",Y,O,32,11,24294.0,130,258.48449823,104.56044414,83.304312999,83.304315057
National,,National,J9332,"Injection, efgartigimod alfa-fcab, 2mg",Y,O,973,889,5090530.0,9931,82.699370682,31.027157135,24.716999912,24.779499164
National,,National,J9347,"Injection, tremelimumab-actl, 1 mg",Y,O,175,183,49263.0,237,325.20138725,131.68179729,104.91720399,104.9172046
National,,National,J9349,"Injection, tafasitamab-cxix, 2 mg",Y,O,522,235,1343047.0,2787,35.097728151,12.95539075,10.321241505,10.371016286
